"Stratum"	"GeneID"
5	"GEMIN8"
1	"GEN1"
3	"GET1"
1	"GET3"
2	"GET4"
1	"GFAP"
1	"GFER"
5	"GFI1"
3	"GFI1B"
1	"GFM1"
1	"GFM2"
1	"GFOD1"
1	"GFOD2"
1	"GFPT1"
1	"GFPT2"
6	"GFRA1"
6	"GFRA2"
6	"GFRA3"
7	"GFRA4"
6	"GFRAL"
1	"GFUS"
15	"GFY"
2	"GGA1"
2	"GGA2"
2	"GGA3"
1	"GGACT"
1	"GGCT"
1	"GGCX"
1	"GGH"
14	"GGN"
1	"GGPS1"
1	"GGT1"
1	"GGT5"
1	"GGT6"
1	"GGT7"
1	"GGTLC1"
1	"GGTLC2"
1	"GH1"
1	"GH2"
1	"GHDC"
1	"GHITM"
8	"GHR"
10	"GHRH"
3	"GHRHR"
11	"GHRL"
1	"GHSR"
1	"GID4"
2	"GID8"
1	"GIGYF1"
1	"GIGYF2"
1	"GIMAP1"
1	"GIMAP2"
1	"GIMAP4"
1	"GIMAP5"
1	"GIMAP6"
1	"GIMAP7"
1	"GIMAP8"
1	"GIN1"
8	"GINM1"
2	"GINS1"
1	"GINS2"
1	"GINS3"
2	"GINS4"
15	"GIP"
1	"GIPC1"
1	"GIPC2"
3	"GIPR"
1	"GIT1"
1	"GIT2"
1	"GJA1"
1	"GJA10"
1	"GJA3"
1	"GJA4"
1	"GJA5"
1	"GJA8"
1	"GJA9"
1	"GJB1"
1	"GJB2"
1	"GJB3"
1	"GJB4"
1	"GJB5"
1	"GJB6"
1	"GJB7"
1	"GJC1"
1	"GJC2"
1	"GJC3"
1	"GJD2"
1	"GJD3"
1	"GJD4"
8	"GJE1"
1	"GK"
1	"GK2"
1	"GK5"
5	"GKAP1"
11	"GKN1"
11	"GKN2"
1	"GLA"
1	"GLB1"
1	"GLB1L"
1	"GLB1L2"
1	"GLB1L3"
5	"GLCCI1"
1	"GLCE"
1	"GLDC"
1	"GLDN"
2	"GLE1"
2	"GLG1"
2	"GLI1"
3	"GLI2"
2	"GLI3"
17	"GLI4"
1	"GLIPR1"
1	"GLIPR1L1"
1	"GLIPR1L2"
1	"GLIPR2"
2	"GLIS1"
2	"GLIS2"
2	"GLIS3"
2	"GLMN"
3	"GLMP"
1	"GLO1"
1	"GLOD4"
1	"GLOD5"
3	"GLP1R"
4	"GLP2R"
1	"GLRA1"
1	"GLRA2"
1	"GLRA3"
1	"GLRB"
1	"GLRX"
1	"GLRX2"
1	"GLRX3"
1	"GLRX5"
1	"GLS"
1	"GLS2"
1	"GLT1D1"
1	"GLT6D1"
1	"GLT8D1"
1	"GLT8D2"
1	"GLTP"
3	"GLTPD2"
1	"GLUD1"
1	"GLUD2"
1	"GLUL"
1	"GLYAT"
1	"GLYATL1"
1	"GLYATL2"
1	"GLYATL3"
1	"GLYCTK"
1	"GLYR1"
2	"GM2A"
1	"GMCL1"
1	"GMDS"
4	"GMEB1"
4	"GMEB2"
1	"GMFB"
1	"GMFG"
1	"GMIP"
18	"GML"
10	"GMNC"
1	"GMNN"
1	"GMPPA"
1	"GMPPB"
1	"GMPR"
1	"GMPR2"
1	"GMPS"
1	"GNA11"
1	"GNA12"
1	"GNA13"
1	"GNA14"
1	"GNA15"
1	"GNAI1"
1	"GNAI2"
1	"GNAI3"
1	"GNAL"
1	"GNAO1"
1	"GNAQ"
1	"GNAS"
1	"GNAT1"
1	"GNAT2"
1	"GNAT3"
1	"GNB1"
1	"GNB1L"
1	"GNB2"
1	"GNB3"
1	"GNB4"
1	"GNB5"
1	"GNE"
5	"GNG10"
5	"GNG11"
4	"GNG12"
5	"GNG13"
4	"GNG2"
4	"GNG3"
5	"GNG4"
5	"GNG5"
4	"GNG7"
5	"GNG8"
5	"GNGT1"
5	"GNGT2"
1	"GNL1"
1	"GNL2"
1	"GNL3"
1	"GNL3L"
15	"GNLY"
1	"GNMT"
1	"GNPAT"
1	"GNPDA1"
1	"GNPDA2"
1	"GNPNAT1"
1	"GNPTAB"
1	"GNPTG"
10	"GNRH1"
10	"GNRH2"
5	"GNRHR"
1	"GNS"
4	"GOLGA1"
1	"GOLGA2"
6	"GOLGA3"
4	"GOLGA4"
2	"GOLGA5"
10	"GOLGA6A"
10	"GOLGA6B"
10	"GOLGA6C"
10	"GOLGA6D"
6	"GOLGA6L2"
15	"GOLGA6L4"
2	"GOLGA7"
2	"GOLGA7B"
1	"GOLGA8A"
1	"GOLGA8B"
1	"GOLGA8F"
1	"GOLGA8G"
1	"GOLGA8H"
1	"GOLGA8J"
1	"GOLGA8K"
1	"GOLGA8M"
1	"GOLGA8N"
1	"GOLGA8O"
1	"GOLGA8Q"
1	"GOLGA8R"
1	"GOLGA8S"
1	"GOLGA8T"
9	"GOLGB1"
5	"GOLIM4"
6	"GOLM1"
6	"GOLM2"
1	"GOLPH3"
1	"GOLPH3L"
2	"GOLT1A"
1	"GOLT1B"
2	"GON4L"
15	"GON7"
3	"GOPC"
3	"GORAB"
1	"GORASP1"
1	"GORASP2"
2	"GOSR1"
1	"GOSR2"
1	"GOT1"
1	"GOT1L1"
1	"GOT2"
10	"GP1BA"
5	"GP1BB"
1	"GP2"
15	"GP5"
1	"GP6"
5	"GP9"
1	"GPA33"
2	"GPAA1"
2	"GPALPP1"
1	"GPAM"
2	"GPANK1"
2	"GPAT2"
1	"GPAT3"
1	"GPAT4"
1	"GPATCH1"
2	"GPATCH11"
1	"GPATCH2"
5	"GPATCH2L"
2	"GPATCH3"
2	"GPATCH4"
2	"GPATCH8"
5	"GPBAR1"
6	"GPBP1"
6	"GPBP1L1"
4	"GPC1"
5	"GPC2"
5	"GPC3"
5	"GPC4"
5	"GPC5"
4	"GPC6"
1	"GPCPD1"
1	"GPD1"
1	"GPD1L"
1	"GPD2"
4	"GPER1"
6	"GPHA2"
1	"GPHN"
1	"GPI"
2	"GPKOW"
1	"GPLD1"
1	"GPM6A"
6	"GPM6B"
1	"GPN1"
1	"GPN2"
1	"GPN3"
1	"GPNMB"
1	"GPR107"
1	"GPR108"
5	"GPR119"
5	"GPR12"
5	"GPR132"
4	"GPR135"
3	"GPR137"
2	"GPR137B"
4	"GPR137C"
5	"GPR139"
6	"GPR141"
6	"GPR142"
3	"GPR143"
6	"GPR146"
10	"GPR148"
9	"GPR149"
4	"GPR15"
6	"GPR150"
4	"GPR151"
5	"GPR152"
5	"GPR153"
1	"GPR155"
2	"GPR156"
1	"GPR157"
2	"GPR158"
15	"GPR15LG"
10	"GPR160"
1	"GPR161"
5	"GPR162"
4	"GPR17"
6	"GPR171"
4	"GPR173"
4	"GPR176"
4	"GPR18"
2	"GPR180"
1	"GPR182"
1	"GPR183"
4	"GPR19"
5	"GPR20"
5	"GPR22"
1	"GPR25"
5	"GPR26"
6	"GPR27"
5	"GPR3"
5	"GPR31"
1	"GPR32"
1	"GPR33"
4	"GPR34"
5	"GPR35"
5	"GPR37"
5	"GPR37L1"
5	"GPR39"
4	"GPR4"
5	"GPR42"
1	"GPR45"
4	"GPR50"
1	"GPR52"
5	"GPR55"
5	"GPR6"
5	"GPR61"
7	"GPR62"
5	"GPR63"
5	"GPR65"
4	"GPR68"
6	"GPR75"
5	"GPR78"
5	"GPR82"
1	"GPR83"
5	"GPR84"
4	"GPR85"
4	"GPR87"
5	"GPR88"
2	"GPR89A"
2	"GPR89B"
9	"GPRASP1"
10	"GPRASP2"
10	"GPRASP3"
6	"GPRC5A"
6	"GPRC5B"
6	"GPRC5C"
6	"GPRC5D"
1	"GPRC6A"
9	"GPRIN1"
8	"GPRIN2"
9	"GPRIN3"
1	"GPS1"
6	"GPS2"
3	"GPSM1"
3	"GPSM2"
11	"GPSM3"
1	"GPT"
1	"GPT2"
1	"GPX1"
1	"GPX2"
1	"GPX3"
1	"GPX4"
1	"GPX5"
1	"GPX6"
1	"GPX7"
1	"GPX8"
1	"GRAMD1A"
1	"GRAMD1B"
1	"GRAMD1C"
1	"GRAMD2A"
1	"GRAMD2B"
2	"GRAMD4"
2	"GRAP"
2	"GRAP2"
2	"GRAPL"
1	"GRB10"
3	"GRB14"
1	"GRB2"
3	"GRB7"
2	"GREB1"
2	"GREB1L"
5	"GREM1"
5	"GREM2"
1	"GRHL1"
1	"GRHL2"
1	"GRHL3"
1	"GRHPR"
1	"GRIA1"
1	"GRIA2"
1	"GRIA4"
1	"GRID1"
1	"GRID2"
1	"GRID2IP"
1	"GRIK1"
1	"GRIK2"
1	"GRIK3"
1	"GRIK4"
1	"GRIK5"
1	"GRIN1"
1	"GRIN2A"
1	"GRIN2B"
1	"GRIN2C"
1	"GRIN2D"
1	"GRIN3A"
1	"GRIN3B"
1	"GRINA"
2	"GRIP1"
1	"GRIPAP1"
1	"GRK1"
1	"GRK2"
1	"GRK3"
1	"GRK4"
1	"GRK5"
1	"GRK6"
1	"GRK7"
1	"GRM1"
1	"GRM2"
1	"GRM3"
1	"GRM4"
1	"GRM5"
1	"GRM6"
1	"GRM7"
1	"GRM8"
1	"GRN"
10	"GRP"
1	"GRPEL1"
1	"GRPEL2"
1	"GRPR"
1	"GRSF1"
1	"GRTP1"
1	"GRWD1"
2	"GRXCR1"
6	"GRXCR2"
5	"GSAP"
4	"GSC"
1	"GSC2"
1	"GSDMA"
14	"GSDMB"
1	"GSDMC"
1	"GSDMD"
5	"GSDME"
1	"GSE1"
8	"GSG1"
8	"GSG1L"
8	"GSG1L2"
1	"GSK3A"
1	"GSK3B"
4	"GSKIP"
1	"GSN"
1	"GSPT1"
1	"GSPT2"
1	"GSR"
1	"GSS"
1	"GSTA1"
1	"GSTA2"
1	"GSTA3"
1	"GSTA4"
1	"GSTA5"
1	"GSTCD"
1	"GSTK1"
1	"GSTM1"
1	"GSTM2"
1	"GSTM3"
1	"GSTM4"
1	"GSTM5"
1	"GSTO1"
1	"GSTO2"
1	"GSTP1"
1	"GSTT2"
1	"GSTT2B"
1	"GSTZ1"
1	"GSX1"
1	"GSX2"
1	"GTDC1"
2	"GTF2A1"
2	"GTF2A1L"
2	"GTF2A2"
1	"GTF2B"
2	"GTF2E1"
2	"GTF2E2"
1	"GTF2F1"
1	"GTF2F2"
1	"GTF2H1"
1	"GTF2H2"
1	"GTF2H2C"
1	"GTF2H3"
1	"GTF2H4"
2	"GTF2H5"
1	"GTF2I"
1	"GTF2IRD1"
1	"GTF2IRD2"
1	"GTF2IRD2B"
2	"GTF3A"
1	"GTF3C1"
2	"GTF3C2"
2	"GTF3C3"
4	"GTF3C4"
2	"GTF3C5"
1	"GTF3C6"
1	"GTPBP1"
1	"GTPBP10"
1	"GTPBP2"
1	"GTPBP3"
1	"GTPBP4"
1	"GTPBP6"
1	"GTPBP8"
5	"GTSE1"
1	"GTSF1"
11	"GTSF1L"
1	"GUCA1A"
1	"GUCA1B"
1	"GUCA1C"
1	"GUCA2A"
11	"GUCA2B"
1	"GUCD1"
1	"GUCY1A1"
1	"GUCY1A2"
1	"GUCY1B1"
1	"GUCY2C"
1	"GUCY2D"
1	"GUCY2F"
1	"GUF1"
1	"GUK1"
3	"GULP1"
1	"GUSB"
1	"GVQW3"
1	"GXYLT1"
1	"GXYLT2"
1	"GYG1"
1	"GYG2"
18	"GYPA"
19	"GYPB"
7	"GYPC"
24	"GYPE"
1	"GYS1"
1	"GYS2"
4	"GZF1"
1	"GZMA"
1	"GZMB"
1	"GZMH"
1	"GZMK"
1	"GZMM"
1	"H1-0"
1	"H1-1"
1	"H1-10"
1	"H1-2"
1	"H1-3"
1	"H1-4"
1	"H1-5"
1	"H1-6"
15	"H1-7"
1	"H1-8"
1	"H2AB2"
1	"H2AC1"
1	"H2AC11"
1	"H2AC12"
1	"H2AC13"
1	"H2AC14"
1	"H2AC17"
1	"H2AC18"
1	"H2AC19"
1	"H2AC20"
1	"H2AC21"
1	"H2AC25"
1	"H2AC6"
1	"H2AC7"
1	"H2AC8"
1	"H2AJ"
18	"H2AP"
1	"H2AX"
1	"H2AZ1"
1	"H2AZ2"
1	"H2BC1"
1	"H2BC10"
1	"H2BC11"
1	"H2BC12"
1	"H2BC13"
1	"H2BC15"
1	"H2BC18"
1	"H2BC21"
1	"H2BC4"
1	"H2BC5"
1	"H2BC7"
1	"H2BC8"
1	"H2BW1"
1	"H2BW2"
1	"H3-3A"
1	"H3-3B"
1	"H3-4"
1	"H3-5"
1	"H3-7"
1	"H3C10"
1	"H3C12"
1	"H3C13"
1	"H3C14"
1	"H3C15"
1	"H3C4"
1	"H4C11"
1	"H4C14"
1	"H4C15"
1	"H4C16"
1	"H4C2"
1	"H4C3"
1	"H4C6"
1	"H4C8"
1	"H6PD"
1	"HAAO"
1	"HABP2"
1	"HABP4"
1	"HACD1"
1	"HACD2"
1	"HACD3"
2	"HACD4"
1	"HACE1"
1	"HACL1"
1	"HADH"
1	"HADHA"
1	"HADHB"
1	"HAGH"
1	"HAGHL"
1	"HAL"
12	"HAMP"
1	"HAND1"
1	"HAND2"
1	"HAO1"
1	"HAO2"
5	"HAP1"
5	"HAPLN1"
1	"HAPLN2"
1	"HAPLN3"
5	"HAPLN4"
1	"HAPSTR1"
1	"HARBI1"
1	"HARS1"
1	"HARS2"
1	"HAS1"
1	"HAS2"
1	"HAS3"
1	"HASPIN"
2	"HAT1"
1	"HAUS1"
5	"HAUS2"
2	"HAUS3"
2	"HAUS4"
5	"HAUS5"
3	"HAUS6"
4	"HAUS7"
6	"HAUS8"
10	"HAVCR1"
10	"HAVCR2"
6	"HAX1"
1	"HBA1"
1	"HBA2"
1	"HBB"
1	"HBD"
1	"HBE1"
6	"HBEGF"
1	"HBG1"
1	"HBG2"
1	"HBM"
1	"HBP1"
1	"HBQ1"
1	"HBS1L"
1	"HBZ"
1	"HCAR1"
1	"HCAR2"
1	"HCAR3"
1	"HCCS"
1	"HCFC1"
15	"HCFC1R1"
1	"HCFC2"
1	"HCK"
2	"HCLS1"
1	"HCN1"
1	"HCN2"
1	"HCN3"
1	"HCN4"
10	"HCRT"
4	"HCRTR1"
4	"HCRTR2"
16	"HCST"
1	"HDAC1"
1	"HDAC10"
1	"HDAC11"
1	"HDAC2"
1	"HDAC3"
1	"HDAC4"
1	"HDAC5"
1	"HDAC6"
1	"HDAC7"
1	"HDAC8"
1	"HDAC9"
1	"HDC"
1	"HDDC2"
1	"HDDC3"
1	"HDGF"
4	"HDGFL1"
2	"HDGFL2"
1	"HDGFL3"
1	"HDHD2"
1	"HDHD3"
1	"HDHD5"
1	"HDLBP"
6	"HDX"
1	"HEATR1"
1	"HEATR3"
3	"HEATR4"
2	"HEATR5A"
2	"HEATR5B"
1	"HEATR6"
5	"HEATR9"
1	"HEBP1"
1	"HEBP2"
4	"HECA"
1	"HECTD1"
1	"HECTD2"
1	"HECTD3"
1	"HECTD4"
1	"HECW1"
1	"HECW2"
2	"HEG1"
1	"HELB"
1	"HELLS"
1	"HELQ"
4	"HELT"
1	"HELZ"
1	"HELZ2"
15	"HEMGN"
1	"HEMK1"
1	"HENMT1"
6	"HEPACAM"
1	"HEPACAM2"
1	"HEPH"
1	"HEPHL1"
18	"HEPN1"
1	"HERC1"
1	"HERC2"
1	"HERC3"
1	"HERC4"
1	"HERC5"
1	"HERC6"
5	"HERPUD1"
4	"HERPUD2"
4	"HES1"
5	"HES2"
5	"HES3"
4	"HES4"
5	"HES5"
5	"HES6"
5	"HES7"
1	"HESX1"
1	"HEXA"
1	"HEXB"
1	"HEXD"
5	"HEXIM1"
5	"HEXIM2"
4	"HEY1"
1	"HEY2"
4	"HEYL"
1	"HFE"
1	"HFM1"
1	"HGD"
1	"HGF"
1	"HGFAC"
1	"HGH1"
1	"HGS"
1	"HGSNAT"
1	"HHAT"
2	"HHATL"
1	"HHEX"
1	"HHIP"
1	"HHIPL1"
1	"HHIPL2"
10	"HHLA1"
10	"HHLA2"
1	"HIBADH"
1	"HIBCH"
1	"HIC1"
1	"HIC2"
1	"HID1"
1	"HIF1A"
1	"HIF1AN"
1	"HIF3A"
3	"HIGD1A"
5	"HIGD1B"
5	"HIGD1C"
1	"HIGD2A"
2	"HIGD2B"
1	"HIKESHI"
17	"HILPDA"
1	"HINFP"
1	"HINT1"
1	"HINT2"
1	"HINT3"
1	"HIP1"
1	"HIP1R"
1	"HIPK1"
1	"HIPK2"
1	"HIPK3"
1	"HIPK4"
1	"HIRA"
3	"HIRIP3"
1	"HIVEP1"
1	"HIVEP2"
3	"HIVEP3"
15	"HJURP"
5	"HJV"
1	"HK1"
1	"HK2"
1	"HK3"
1	"HKDC1"
1	"HLA-A"
1	"HLA-B"
1	"HLA-C"
1	"HLA-DMA"
1	"HLA-DMB"
1	"HLA-DOA"
1	"HLA-DOB"
1	"HLA-DPA1"
1	"HLA-DPB1"
1	"HLA-DQA1"
1	"HLA-DQA2"
1	"HLA-DQB1"
1	"HLA-DQB2"
1	"HLA-DRA"
1	"HLA-DRB1"
1	"HLA-DRB3"
1	"HLA-DRB4"
1	"HLA-DRB5"
1	"HLA-E"
1	"HLA-F"
1	"HLA-G"
1	"HLCS"
4	"HLF"
1	"HLTF"
1	"HLX"
1	"HM13"
1	"HMBOX1"
1	"HMBS"
1	"HMCES"
1	"HMCN1"
1	"HMCN2"
1	"HMG20A"
2	"HMG20B"
10	"HMGA1"
1	"HMGA2"
1	"HMGB1"
1	"HMGB2"
1	"HMGB3"
1	"HMGB4"
1	"HMGCL"
1	"HMGCLL1"
1	"HMGCR"
1	"HMGCS1"
1	"HMGCS2"
11	"HMGN1"
1	"HMGN2"
1	"HMGN3"
1	"HMGN4"
15	"HMGN5"
1	"HMGXB3"
5	"HMGXB4"
23	"HMHB1"
5	"HMMR"
1	"HMOX1"
1	"HMOX2"
1	"HMSD"
1	"HMX1"
1	"HMX2"
1	"HMX3"
4	"HNF1A"
1	"HNF4A"
1	"HNF4G"
1	"HNMT"
1	"HNRNPA0"
1	"HNRNPA1"
1	"HNRNPA1L2"
1	"HNRNPA2B1"
1	"HNRNPA3"
1	"HNRNPAB"
1	"HNRNPC"
1	"HNRNPCL1"
1	"HNRNPD"
1	"HNRNPDL"
1	"HNRNPF"
1	"HNRNPH1"
1	"HNRNPH2"
1	"HNRNPH3"
1	"HNRNPK"
1	"HNRNPL"
1	"HNRNPLL"
1	"HNRNPM"
1	"HNRNPR"
1	"HNRNPU"
1	"HNRNPUL1"
1	"HNRNPUL2"
1	"HNRNPUL2-BSCL2"
6	"HOATZ"
1	"HOGA1"
2	"HOMER1"
3	"HOMER2"
2	"HOMER3"
9	"HOMEZ"
2	"HOOK1"
2	"HOOK2"
2	"HOOK3"
5	"HOPX"
2	"HORMAD1"
2	"HORMAD2"
10	"HOXA1"
1	"HOXA10"
1	"HOXA11"
1	"HOXA2"
1	"HOXA3"
1	"HOXA4"
1	"HOXA5"
1	"HOXA6"
1	"HOXA7"
1	"HOXA9"
1	"HOXB1"
5	"HOXB13"
1	"HOXB2"
1	"HOXB3"
1	"HOXB4"
1	"HOXB5"
1	"HOXB6"
1	"HOXB7"
1	"HOXB8"
1	"HOXB9"
5	"HOXC10"
5	"HOXC11"
4	"HOXC12"
5	"HOXC13"
1	"HOXC4"
1	"HOXC5"
1	"HOXC6"
1	"HOXC8"
1	"HOXC9"
1	"HOXD1"
1	"HOXD10"
5	"HOXD11"
4	"HOXD12"
5	"HOXD13"
1	"HOXD3"
1	"HOXD4"
1	"HOXD8"
1	"HOXD9"
1	"HP"
3	"HP1BP3"
1	"HPCA"
1	"HPCAL1"
1	"HPCAL4"
1	"HPD"
1	"HPDL"
1	"HPF1"
1	"HPGD"
1	"HPGDS"
1	"HPN"
1	"HPR"
1	"HPRT1"
2	"HPS1"
1	"HPS3"
4	"HPS4"
2	"HPS5"
9	"HPS6"
1	"HPSE"
1	"HPSE2"
1	"HPX"
2	"HR"
1	"HRAS"
17	"HRC"
17	"HRCT1"
1	"HRG"
1	"HRH1"
1	"HRH2"
1	"HRH3"
4	"HRH4"
14	"HRK"
1	"HRNR"
2	"HROB"
3	"HS1BP3"
1	"HS2ST1"
1	"HS3ST1"
1	"HS3ST2"
1	"HS3ST3A1"
1	"HS3ST3B1"
1	"HS3ST4"
1	"HS3ST5"
1	"HS3ST6"
1	"HS6ST1"
1	"HS6ST2"
1	"HS6ST3"
15	"HSBP1"
11	"HSBP1L1"
1	"HSCB"
1	"HSD11B1"
1	"HSD11B1L"
1	"HSD11B2"
1	"HSD17B1"
1	"HSD17B10"
1	"HSD17B11"
1	"HSD17B12"
1	"HSD17B13"
1	"HSD17B14"
1	"HSD17B2"
1	"HSD17B3"
1	"HSD17B4"
1	"HSD17B6"
1	"HSD17B7"
1	"HSD17B8"
1	"HSD3B1"
1	"HSD3B2"
1	"HSD3B7"
1	"HSDL1"
1	"HSDL2"
1	"HSF1"
1	"HSF2"
4	"HSF2BP"
1	"HSF4"
2	"HSF5"
3	"HSFX1"
3	"HSFX2"
3	"HSFY1"
3	"HSFY2"
3	"HSH2D"
1	"HSP90AA1"
1	"HSP90AB1"
1	"HSP90B1"
1	"HSPA12A"
1	"HSPA12B"
1	"HSPA13"
1	"HSPA14"
1	"HSPA1A"
1	"HSPA1B"
1	"HSPA1L"
1	"HSPA2"
1	"HSPA4"
1	"HSPA4L"
1	"HSPA5"
1	"HSPA6"
1	"HSPA8"
1	"HSPA9"
1	"HSPB1"
1	"HSPB2"
1	"HSPB2-C11orf52"
1	"HSPB3"
1	"HSPB6"
1	"HSPB7"
1	"HSPB8"
5	"HSPB9"
1	"HSPBAP1"
2	"HSPBP1"
1	"HSPD1"
1	"HSPE1"
1	"HSPE1-MOB4"
1	"HSPG2"
1	"HSPH1"
1	"HTATIP2"
1	"HTATSF1"
23	"HTN1"
23	"HTN3"
1	"HTR1A"
1	"HTR1B"
1	"HTR1D"
1	"HTR1E"
1	"HTR1F"
1	"HTR2A"
1	"HTR2B"
1	"HTR2C"
1	"HTR3A"
1	"HTR3B"
2	"HTR3C"
5	"HTR3D"
1	"HTR3E"
1	"HTR4"
1	"HTR5A"
1	"HTR6"
1	"HTR7"
1	"HTRA1"
1	"HTRA2"
1	"HTRA3"
1	"HTRA4"
1	"HTT"
1	"HUNK"
1	"HUS1"
1	"HUS1B"
1	"HUWE1"
2	"HVCN1"
1	"HYAL1"
1	"HYAL2"
1	"HYAL3"
1	"HYAL4"
1	"HYCC1"
1	"HYCC2"
1	"HYDIN"
1	"HYI"
1	"HYKK"
5	"HYLS1"
1	"HYOU1"
2	"HYPK"
1	"IAH1"
1	"IAPP"
1	"IARS1"
1	"IARS2"
1	"IBA57"
15	"IBSP"
1	"IBTK"
4	"ICA1"
4	"ICA1L"
6	"ICAM1"
10	"ICAM2"
10	"ICAM3"
10	"ICAM4"
1	"ICAM5"
5	"ICE1"
1	"ICE2"
1	"ICMT"
14	"ICOS"
10	"ICOSLG"
5	"ID1"
5	"ID2"
5	"ID3"
5	"ID4"
1	"IDE"
1	"IDH1"
1	"IDH2"
1	"IDH3A"
1	"IDH3B"
1	"IDH3G"
1	"IDI1"
1	"IDI2"
1	"IDNK"
1	"IDO1"
1	"IDO2"
1	"IDS"
1	"IDUA"
1	"IER2"
10	"IER3"
2	"IER3IP1"
6	"IER5"
6	"IER5L"
9	"IFFO1"
9	"IFFO2"
1	"IFI16"
1	"IFI27L1"
1	"IFI27L2"
1	"IFI30"
5	"IFI35"
1	"IFI44"
1	"IFI44L"
2	"IFI6"
6	"IFIH1"
1	"IFIT1"
1	"IFIT1B"
1	"IFIT2"
1	"IFIT3"
1	"IFIT5"
1	"IFITM1"
1	"IFITM10"
1	"IFITM2"
1	"IFITM3"
1	"IFITM5"
1	"IFNA1"
1	"IFNA10"
1	"IFNA13"
1	"IFNA14"
1	"IFNA16"
1	"IFNA17"
1	"IFNA2"
1	"IFNA21"
1	"IFNA4"
1	"IFNA6"
1	"IFNA7"
1	"IFNA8"
10	"IFNAR1"
11	"IFNAR2"
1	"IFNB1"
1	"IFNE"
10	"IFNG"
10	"IFNGR1"
10	"IFNGR2"
1	"IFNK"
14	"IFNL1"
14	"IFNL2"
14	"IFNL3"
26	"IFNL4"
10	"IFNLR1"
1	"IFNW1"
2	"IFRD1"
2	"IFRD2"
1	"IFT122"
1	"IFT140"
1	"IFT172"
1	"IFT20"
2	"IFT22"
1	"IFT25"
1	"IFT27"
2	"IFT43"
2	"IFT46"
1	"IFT52"
1	"IFT56"
1	"IFT57"
1	"IFT70A"
1	"IFT70B"
1	"IFT74"
1	"IFT80"
1	"IFT81"
1	"IFT88"
10	"IFTAP"
1	"IGBP1"
1	"IGDCC3"
1	"IGDCC4"
6	"IGF1"
5	"IGF1R"
6	"IGF2"
1	"IGF2BP1"
1	"IGF2BP2"
2	"IGF2BP3"
1	"IGF2R"
9	"IGFALS"
3	"IGFBP1"
3	"IGFBP2"
3	"IGFBP3"
3	"IGFBP4"
3	"IGFBP5"
8	"IGFBP6"
5	"IGFBP7"
5	"IGFBPL1"
17	"IGFL1"
17	"IGFL2"
17	"IGFL3"
17	"IGFL4"
11	"IGFLR1"
1	"IGFN1"
1	"IGHA1"
1	"IGHA2"
1	"IGHD"
1	"IGHE"
1	"IGHG1"
1	"IGHG2"
1	"IGHG3"
1	"IGHG4"
28	"IGHJ1"
28	"IGHJ2"
28	"IGHJ3"
28	"IGHJ4"
28	"IGHJ5"
28	"IGHJ6"
1	"IGHM"
1	"IGHMBP2"
1	"IGHV1-18"
1	"IGHV1-2"
1	"IGHV1-24"
1	"IGHV1-3"
1	"IGHV1-45"
1	"IGHV1-46"
1	"IGHV1-58"
1	"IGHV1-69"
1	"IGHV1OR15-1"
1	"IGHV1OR15-9"
1	"IGHV2-26"
1	"IGHV2-5"
1	"IGHV2-70D"
1	"IGHV2OR16-5"
1	"IGHV3-11"
1	"IGHV3-13"
1	"IGHV3-15"
1	"IGHV3-16"
1	"IGHV3-20"
1	"IGHV3-21"
1	"IGHV3-23"
1	"IGHV3-30"
1	"IGHV3-33"
1	"IGHV3-35"
1	"IGHV3-38"
1	"IGHV3-43"
1	"IGHV3-48"
1	"IGHV3-49"
1	"IGHV3-53"
1	"IGHV3-64"
1	"IGHV3-66"
1	"IGHV3-7"
1	"IGHV3-72"
1	"IGHV3-73"
1	"IGHV3-74"
1	"IGHV3OR15-7"
1	"IGHV3OR16-10"
1	"IGHV3OR16-12"
1	"IGHV3OR16-13"
1	"IGHV3OR16-17"
1	"IGHV3OR16-8"
1	"IGHV3OR16-9"
1	"IGHV4-28"
1	"IGHV4-31"
1	"IGHV4-34"
1	"IGHV4-39"
1	"IGHV4-4"
1	"IGHV4-59"
1	"IGHV4-61"
1	"IGHV4OR15-8"
1	"IGHV5-51"
1	"IGHV6-1"
1	"IGHV7-81"
1	"IGKC"
1	"IGKV1-12"
1	"IGKV1-16"
1	"IGKV1-17"
1	"IGKV1-27"
1	"IGKV1-33"
1	"IGKV1-37"
1	"IGKV1-39"
1	"IGKV1-5"
1	"IGKV1-6"
1	"IGKV1-8"
1	"IGKV1-9"
1	"IGKV1D-16"
1	"IGKV1D-17"
1	"IGKV1D-33"
1	"IGKV1D-37"
1	"IGKV1D-39"
1	"IGKV1D-42"
1	"IGKV1D-43"
1	"IGKV1D-8"
1	"IGKV1OR2-108"
1	"IGKV2-24"
1	"IGKV2-28"
1	"IGKV2-30"
1	"IGKV2D-24"
1	"IGKV2D-26"
1	"IGKV2D-28"
1	"IGKV2D-29"
1	"IGKV2D-30"
1	"IGKV2D-40"
1	"IGKV3-11"
1	"IGKV3-15"
1	"IGKV3-20"
1	"IGKV3-7"
1	"IGKV3D-11"
1	"IGKV3D-15"
1	"IGKV3D-20"
1	"IGKV3D-7"
1	"IGKV3OR2-268"
1	"IGKV4-1"
1	"IGKV5-2"
1	"IGKV6-21"
1	"IGKV6D-21"
1	"IGKV6D-41"
1	"IGLC1"
1	"IGLC2"
